timestamp,ax,ay,az,gx,gy,gz
13347,-4668,1016,15688,217,1360,140
13367,-4664,1024,15628,186,1332,106
13390,-4624,940,15640,206,1347,125
13410,-4576,1048,15772,215,1337,137
13433,-4608,1004,15740,178,1352,120
13455,-4552,980,15680,209,1321,159
13470,-4544,1048,15824,216,1307,114
13500,-4648,964,15676,225,1361,129
13521,-4648,1020,15768,224,1317,139
13544,-4680,1012,15728,175,1335,123
13565,-4596,976,15696,191,1330,116
13588,-4636,1016,15660,197,1367,133
13610,-4664,1056,15684,210,1312,123
13631,-4640,1020,15644,192,1351,153
13654,-4580,976,15752,190,1362,117
13674,-4700,984,15716,224,1355,99
13698,-4628,976,15672,190,1311,165
13720,-4632,1080,15612,198,1330,154
13742,-4636,1004,15788,167,1337,116
13764,-4620,972,15768,185,1373,115
13780,-4696,1024,15744,168,1295,109
13808,-4696,956,15672,181,1294,113
13830,-4560,1000,15808,206,1338,116
13852,-4700,996,15648,190,1318,104
13874,-4644,1016,15744,183,1345,100
13895,-4608,940,15784,217,1288,113
13913,-4608,1008,15760,199,1328,132
13936,-4716,1020,15664,178,1350,113
13959,-4656,1016,15768,174,1309,116
13982,-4640,988,15696,228,1358,141
14006,-4632,992,15652,228,1353,142
14028,-4584,992,15752,176,1336,114
14050,-4584,1004,15744,204,1308,145
14071,-4580,996,15768,174,1360,132
14091,-4676,1032,15768,195,1335,107
14115,-4620,924,15652,189,1323,116
14138,-4620,984,15712,170,1322,149
14160,-4684,1048,15648,163,1331,145
14174,-4604,900,15660,212,1326,124
14204,-4628,984,15748,225,1347,141
14225,-4692,960,15736,196,1349,141
14247,-4628,984,15724,163,1335,129
14263,-4580,960,15616,213,1358,149
14292,-4676,1008,15744,208,1330,116
14313,-4628,1004,15740,204,1337,100
14336,-4668,1056,15784,193,1382,108
14358,-4616,1000,15788,234,1337,120
14380,-4660,1028,15668,180,1334,112
14402,-4628,996,15736,167,1331,133
14424,-4596,1048,15744,172,1330,131
14446,-4604,1000,15732,183,1346,132
14467,-4604,1040,15700,179,1367,131
14489,-4712,912,15636,201,1337,118
14511,-4668,984,15764,184,1290,130
14533,-4552,960,15676,218,1390,98
14554,-4732,1004,15648,169,1349,148
14577,-4628,1056,15728,218,1303,153
14598,-4672,1020,15632,186,1341,112
14622,-4648,1028,15680,172,1337,133
14635,-4632,972,15660,199,1315,149
14665,-4652,1040,15708,173,1299,137
14687,-4616,1000,15724,201,1320,140
14709,-4640,984,15716,211,1345,125
14731,-4600,888,15596,153,1319,124
14754,-4584,1004,15760,203,1342,103
14775,-4588,1012,15672,198,1347,124
14797,-4632,1008,15680,179,1333,143
14819,-4676,1040,15696,203,1358,148
14842,-4608,984,15736,161,1332,106
14864,-4676,940,15720,146,1338,103
14886,-4608,996,15784,216,1373,150
14907,-4548,972,15712,214,1325,136
14930,-4660,1000,15776,210,1385,129
14951,-4616,960,15804,199,1380,135
14970,-4620,1044,15688,190,1307,104
14996,-4624,1008,15604,188,1338,114
15017,-4604,944,15776,175,1370,106
15037,-4648,1008,15632,189,1346,131
15059,-4676,1004,15728,207,1301,143
15083,-4560,972,15656,226,1361,126
15106,-4684,1008,15688,220,1343,120
15127,-4692,980,15780,197,1323,124
15150,-4576,992,15756,196,1297,137
15172,-4680,964,15764,192,1359,119
15194,-4600,1064,15724,221,1370,107
15214,-4644,976,15656,228,1339,147
15236,-4664,1012,15708,168,1348,104
15259,-4520,1024,15632,215,1346,121
15274,-4572,952,15744,173,1355,139
15303,-4600,964,15664,188,1341,133
15326,-4668,940,15696,193,1323,138
15347,-4560,1028,15716,220,1322,167
15364,-4644,968,15680,213,1331,141
15391,-4628,1004,15636,186,1313,139
15412,-4616,1036,15636,182,1316,139
15435,-4576,996,15756,173,1349,118
15458,-4584,988,15592,196,1377,121
15475,-4636,992,15724,215,1353,83
15502,-4556,1004,15656,187,1306,114
15524,-4624,988,15708,196,1345,143
15542,-4672,1000,15668,205,1386,120
15563,-4664,1008,15636,206,1313,135
15587,-4616,1040,15672,175,1346,135
15611,-4616,1004,15800,171,1344,134
15632,-4636,976,15672,186,1332,140
15654,-4620,1008,15672,184,1326,135
15678,-4600,1044,15744,225,1292,103
15698,-4568,1032,15772,208,1336,143
15722,-4724,1000,15648,175,1388,103
15743,-4648,1000,15788,197,1323,128
